STT,Content,Label
32,Nghiệm thu đề tài NCKH cấp CS của TS. Cao Xuân Thắng,Thong_Tin_Khoa
33,HỘI  THẢO GÓP Ý CHUYÊN MÔN CHO HỌC VIÊN CAO HỌC HÓA PHÂN TÍCH VÀ CNHH,Thong_Tin_Khoa
34,Bảo vệ luận văn thạc sĩ,Thong_Tin_Khoa
35,Bảo vệ đề cương NCS của học viên NCS. TS ngành Kỹ thuật Hóa học- Khoa Công nghệ Hóa học.,Thong_Tin_Khoa
36,Thông báo seminar chuyên môn cho chương trình Thạc sĩ Hoá Phân Tích,Thong_Tin_Khoa
37,Bảo vệ đề tài NCKH cấp trường của TS. Võ Thế Kỳ- Khoa Công nghệ Hóa học,Thong_Tin_Khoa
38,Bảo vệ đề cương NCS Tiến sĩ ngành Kỹ thuật Hóa học  của Khoa Công nghệ Hóa học,Thong_Tin_Khoa
39,"Thông báo v/v giải quyết học vụ và tiếp SV trong thời gian thực hiện chỉ thị 15, 16 của Chính Phủ",Thong_Tin_Khoa
40,Bảo vệ đề cương luận văn Thạc sĩ chuyên ngành KTHH và Hóa phân tích,Thong_Tin_Khoa
41,Hội nghị  Hóa học ứng dụng của Khoa Công nghệ Hóa học và báo cáo Khóa luận tốt nghiệp 2021,Thong_Tin_Khoa
42,Kế hoạch tổ chức toạ đàm kết nối doanh nghiệp- cựu sinh viên- sinh viên,Thong_Tin_Khoa
43,Bảo vệ đề cương NCS của 2 học viên NCS: Khoa CNHH- IUH và Khoa Hóa học- Đại học Khoa học Huế,Thong_Tin_Khoa
44,Hội thảo vật liệu cấu trúc nano hiện nay,Thong_Tin_Khoa
45,Tham quan nhà máy Đạm Phú Mỹ ngày 15/10/2020,Thong_Tin_Khoa
46,"Hội thảo kỹ năng ứng dụng 4.0 trong cuộc sống, ngày 11/10/2020",Thong_Tin_Khoa
47,DANH SÁCH THAM QUAN HỌC TẬP NHÀ MÁY ĐẠM PHÚ MỸ NGÀY 15/10/2020,Thong_Tin_Khoa
48,Bảo vệ luận văn Thạc sĩ 17/10/2020,Thong_Tin_Khoa
49,"Các con số ấn tượng tại hội thảo quốc tế 2020 của Khoa Công nghệ Hóa học, FCE-IUH.",Thong_Tin_Khoa
50,"Chương trình hội thảo quốc tế năm 2020 chính thức của Khoa Công nghệ Hóa học, Đại học Công nghiệp Thành phố Hồ Chí Minh",Thong_Tin_Khoa
51,"THÔNG BÁO SỐ 6: CHƯƠNG TRÌNH HỘI THẢO QUỐC TẾ CỦA KHOA CÔNG NGHỆ HÓA HỌC-IUH , NGÀY 24/07/2020",Thong_Tin_Khoa
52,Thông báo số 2- Hội thảo quốc tế lần  thứ 4- Khoa Công nghê Hóa học,Thong_Tin_Khoa
53,"Hội thảo quốc tế về Hóa học ứng dụng, năm 2020- FCE-IUH",Thong_Tin_Khoa
54,"Báo cáo khoa học và hợp tác quốc tế của Ognjen Miljanic – University of Houston, USA",Thong_Tin_Khoa
55,HỘI THẢO KHOA HỌC VÀ HỢP TÁC NGHIÊN CỨU GIỪ CÁC GIÁO SƯ ĐẠI HỌC YEUNGNAM VÀ KHOA CÔNG NGHỆ HÓA HỌC,Thong_Tin_Khoa
56,Báo cáo hội thảo trao đổi sinh viên Đại học kỹ thuật Malaysia và Khoa Công nghệ Hóa học,Thong_Tin_Khoa
57,Phỏng vấn sinh viên cho học bổng internship tại Đại học Thamasat Thái Lan trong học kỳ hè 2019,Thong_Tin_Khoa
58,Thông báo lần 2 hội thảo Hóa học và ứng dụng năm 2019.,Thong_Tin_Khoa
59,Hội thảo tuyển dụng công ty Torrecid Long Thành,Thong_Tin_Khoa
60,"Thông báo số 3 về  chương trình trao đổi sinh viên quốc tế, 2019 của FCE",Thong_Tin_Khoa
61,Đăng ký báo cáo Poster/oral ở hội nghị Hóa học ứng dụng ngành Hóa của FCE 2019,Thong_Tin_Khoa
62,Thông báo về trao đổi sinh viên từ CYCU,Thong_Tin_Khoa
63,"Kế hoạch: Ngày hội tuyển dụng, việc làm năm 2019",Thong_Tin_Khoa
64,"Danh sách sinh viên khoa Công nghệ Hóa học đăng ký đi trao đổi sinh viên quốc tế, 2019",Thong_Tin_Khoa
65,"Chương trình hội nghị Hóa học ứng dụng ngành Hóa , dự kiến",Thong_Tin_Khoa
66,Thông báo số 1 hội thảo Hóa học và ứng dụng năm 2019,Thong_Tin_Khoa
67,Trao đổi sinh viên quốc tế của FCE,Thong_Tin_Khoa
68,"Kết quả họp tại Hội hóa học Tp. HCM của Ban lãnh đạo Khoa Công nghệ Hóa học, 27/02/2019",Thong_Tin_Khoa
69,"Báo cáo hội thảo, phỏng vấn sinh viên K10 cho học bổng thạc sĩ, giảng dạy và hợp tác quốc tế  với FCE, IUH của GS Đại học Đài Loan",Thong_Tin_Khoa
70,Thông tin học bổng NCS tại Hàn Quốc,Thong_Tin_Khoa
71,Thông tin tuyển dung Công Ty TECTYL OIL & CHEMICALS VINA,Thong_Tin_Khoa
72,Hội thảo hợp tác giữa  FCE-IUH và New Mexico Tech – Mỹ,Thong_Tin_Khoa
73,"Thông báo về hình thức kỷ luật với 02 sinh viên khóa 11 thực hiện luận văn, đồ án ở phòng F.2.09",Thong_Tin_Khoa
74,T/B hội thảo polymer in dấu phân tử và phỏng vấn học bổng thạc sỹ Đài Loan,Thong_Tin_Khoa
75,Hội thảo “Một Số Hướng Phát Triển Mới Của Ngành Dầu Khí Hoa Kỳ”,Thong_Tin_Khoa
76,Thông báo tuyển sinh đào tạo trình độ Thạc sỹ năm học 2019,Thong_Tin_Khoa
77,"Thông tin học bổng cho sinh viên ĐH, Thạc sỹ và Tiến sỹ tại Thái Lan",Thong_Tin_Khoa
78,Khảo sát cựu sinh viên về học tập sau tốt nghiệp,Thong_Tin_Khoa
79,THÔNG BÁO  VỀ VIỆC SINH HOẠT SINH VIÊN GIỮA KHÓA VÀ CUỐI KHÓA,Thong_Tin_Khoa
80,Tham dự giao lưu và tìm hiểu Tập đoàn DOW chemical,Thong_Tin_Khoa
81,ĐỀ CƯƠNG ÔN TẬP CUỐI KỲ I- MÔN “CÁC QUÁ TRÌNH VÀ THIẾT BỊ CƠ HỌC”,Thong_Tin_Khoa
82,Thông báo về việc báo cáo thực tập lớp DHHO11 (Cập nhật DS),Thong_Tin_Khoa
83,THÔNG BÁO VỀ VIỆC ĐĂNG KÝ THỰC TẬP CHO LỚP ĐẠI HỌC KHÓA 11 ( cập nhật ),Thong_Tin_Khoa
84,Chứng chỉ AUN-QA,Thong_Tin_Khoa
85,Kế hoạch giải thưởng Eureka cấp trường 2018 và Thanh niên tiên tiến,Thong_Tin_Khoa
86,Ngày hội “Sinh viên sáng tạo và khởi nghiệp” 2018,Thong_Tin_Khoa
87,Thông báo phân chuyên ngành hệ Đại học chính quy khóa 13,Thong_Tin_Khoa
88,Thông báo: phân chuyên ngành hệ Đại học chính quy khóa 12,Thong_Tin_Khoa
89,HỌC BỔNG CỦA DOANH NGHIỆP VÀ CỰU SINH VIÊN CHO SINH VIÊN KHOA CÔNG NGHỆ HÓA HỌC – NĂM HỌC 2018 – 2019,Thong_Tin_Khoa
90,Chào đón tân Sinh viên 2018: Lịch học giáo dục định hướng đầu năm,Thong_Tin_Khoa
91,Chương trình Công nghệ Kỹ thuật Hóa học đạt chuẩn kiểm định giáo dục theo tiêu chuẩn các trường đại học Đông Nam Á (AUN),Thong_Tin_Khoa
92,Đánh giá chất lượng cấp chương trình lần thứ 116 của AUN – QA tại IUH,Thong_Tin_Khoa
93,Workshop: Làm thế nào để có hồ sơ xin việc (CV) ấn tượng chinh phục nhà tuyển dụng?,Thong_Tin_Khoa
94,Lễ khai giảng lớp cao học khóa 8A và Lễ tốt nghiệp Thạc sĩ đợt tháng 3&6/2018.,Thong_Tin_Khoa
95,Chương trình “Hội thảo ngành Hóa & ứng dụng ngày 2/6/2018” và mã poster của sinh viên,Thong_Tin_Khoa
96,Thông báo số 3 về tổ chức hội thảo,Thong_Tin_Khoa
97,Thông báo nộp Báo cáo và Lịch hội đồng thực tập NCHO9,Thong_Tin_Khoa
98,"Tham dự Hội thảo Nhận biết, phân tích, đo lường màu sắc trong ngành Hóa-Thực phẩm",Thong_Tin_Khoa
99,Thông báo về buổi giao lưu trao đổi kinh nghiệm nghề nghiệp Chuyên ngành Kỹ thuật Hóa phân tích,Thong_Tin_Khoa
100,Hội thảo “Hóa học và ứng dụng ngành hóa”; quy định làm poster NCKH,Thong_Tin_Khoa
101,TB: Tổ chức buổi hướng dẫn viết CV và kỹ năng phỏng vấn việc làm,Thong_Tin_Khoa
102,Hội thảo nghiên cứu khoa học và ứng dụng ngành Hóa 2018,Thong_Tin_Khoa
103,"Ngày hội tuyển dụng, việc làm 2018 IUH",Thong_Tin_Khoa
104,Bộ môn Kỹ thuật Phân tích thông báo lịch đi Kiến tập dành cho lớp DHPT11A,Thong_Tin_Khoa
105,Tập huấn và Kế hoạch tổ chức giải Giải thưởng Sinh viên NCKH Eureka cấp Trường năm 2018,Thong_Tin_Khoa
106,Thông báo hỗ trợ đối tượng có hoàn cảnh đặc biệt,Thong_Tin_Khoa
107,Kế hoạch Seminar định hướng chuyên ngành Công nghệ Hóa học_Vật liệu DHHO12 & DHHO11,Thong_Tin_Khoa
108,Hình ảnh tư vấn tuyển sinh 2018 ngày 06/4/2018 [livestream],Thong_Tin_Khoa
109,Thực hiện Phòng cháy chữa cháy và an toàn PTN,Thong_Tin_Khoa
110,Hội thảo giữa kỳ đố án tốt nghiệp theo phương pháp PBL,Thong_Tin_Khoa
111,Bộ môn Công nghệ Hóa dầu thông báo về việc báo cáo giữa kỳ đồ án tốt nghiệp K10,Thong_Tin_Khoa
112,Hội đồng BC giữa kỳ đồ án tốt nghiệp chuyên ngành Công nghệ hóa học,Thong_Tin_Khoa
113,Thông báo về hội đồng bảo vệ thực tập Khóa 10 – Bộ môn Công nghệ Hóa dầu,Thong_Tin_Khoa
114,QUYẾT ĐỊNH PHÂN CÔNG HỘI ĐỒNG BẢO VỆ THỰC TẬP TỐT NGHIỆP 2017- 2018_LỚP DHHO10 ( cập nhật ),Thong_Tin_Khoa
115,"Kế hoạch và mẫu báo cáo giữa kỳ Khóa luận tốt nghiệp, ĐH khóa 10 và CDHO17AKS",Thong_Tin_Khoa
116,Công bố Quyết định bổ nhiệm chức vụ Phó Trưởng khoa Công nghệ Hóa học,Thong_Tin_Khoa
117,Giới thiệu học bổng và trao đổi sinh viên Đại học Sungkyunkwan Hàn Quốc,Thong_Tin_Khoa
118,Sinh viên kiến tập – tham quan nhà máy vào ngày 28/11/2017,Thong_Tin_Khoa
119,Danh sách SV tham gia phỏng vấn AUN-QA ngày 20/1/2018,Thong_Tin_Khoa
120,Kế hoạch cuộc thi: “The Next Idea – Season 1: Coffee Bartender”,Thong_Tin_Khoa
121,Thông báo: Buổi họp mặt cựu sinh viên và sinh viên các khóa đang học tập năm 2017,Thong_Tin_Khoa
122,Danh sách đề tài NCKH 2017 được duyệt sau vòng sơ tuyển cấp khoa,Thong_Tin_Khoa
123,Hình ảnh Lễ tốt nghiệp ngày 11/11/2017,Thong_Tin_Khoa
124,Kế hoạch phát bằng tốt nghiệp năm 2017,Thong_Tin_Khoa
125,Hội thảo Sinh viên – Phổ biến Định hướng và Nội dung Đề tài Nghiên cứu,Thong_Tin_Khoa
126,Thông báo ngày hội việc làm và khai giảng năm học 2017 – 2018,Thong_Tin_Khoa
127,Kế hoạch Chương trình Văn nghệ Khoa Công nghệ Hóa học – Năm 2017,Thong_Tin_Khoa
128,Chương trình Hội trại Chào đón Tân Sinh viên Khoa Công nghệ Hóa học – Năm 2017,Thong_Tin_Khoa
129,Kế hoạch khảo sát các bên liên quan năm học 2017-2018,Thong_Tin_Khoa
130,Thông báo Cuộc thi Thiết kế Logo – Khoa Công nghệ Hóa học,Thong_Tin_Khoa
131,Sinh viên Khoa Công nghệ kết thúc chuyển thăm gia hội trại hè khoa học tại Thái Lan,Thong_Tin_Khoa
132,Bộ môn Hóa dầu thông báo: thời gian kiểm tra cuối khóa với các bạn sinh viên DHHD9,Thong_Tin_Khoa
133,Chương trình Thực tập Nike Manufacturing Talent Development Program 2017,Thong_Tin_Khoa
134,Hình ảnh Hội Trại GrowUp 2017,Thong_Tin_Khoa
135,Thông báo về việc sơ tuyển vòng 2 cho trại hè khoa học tại Đại học Thammasat Thái Lan,Thong_Tin_Khoa
136,"Hội thảo học bổng Thạc sĩ, Tiến sĩ tại trường Đại học Tomas Bata, Cộng hòa Séc",Thong_Tin_Khoa
137,Thông báo tập huấn giải thưởng Eureka,Thong_Tin_Khoa
138,Hội thảo Nói Tiếng Anh như người bản ngữ qua Phim và Âm nhạc ngày 1.4.2017,Thong_Tin_Khoa
139,Thông báo về đề tài sinh viên NCKH năm 2017,Thong_Tin_Khoa
140,Sinh viên Đại học Công nghiệp TP.Hồ Chí Minh báo cáo giữa kỳ Đồ án lớp KOSEN – Dự án JICA,Thong_Tin_Khoa
141,10 lý do để trở thành kỹ sư hóa học,Thong_Tin_Khoa
142,Kế hoạch hội thao toàn trường,Thong_Tin_Khoa
