STT,Content,Label
46,Chương trình “Một ngày trải nghiệm tại Doosan Vina” dành cho sinh viên chuyên ngành cơ khí,Thong_Tin_Khoa
47,Hội nghị gặp mặt giao lưu định hướng nghề nghiệp giữa tân sinh viên khóa 2018 với các Doanh nghiệp cơ khí,Thong_Tin_Khoa
48,Thông báo tuyển sinh Cao đẳng hệ chính quy năm 2018 – Trường Đại học Công nghiệp Tp.HCM,Thong_Tin_Khoa
49,"Thông báo V/v tổ chức Ngày hội tuyển dụng, việc làm năm 2018 – IUH",Thong_Tin_Khoa
50,Khoa Cơ khí tham gia Hoạt động chào mừng ngày Phụ nữ Việt Nam – IUH,Thong_Tin_Khoa
51,Chương trình “Trung thu ấm áp” lần 3 năm 2017,Thong_Tin_Khoa
52,Chuyên gia của Tập đoàn Siemens thăm và làm việc tại IUH,Thong_Tin_Khoa
53,Tập huấn “Vận dụng mô hình KOSEN vào đào tạo”,Thong_Tin_Khoa
54,"Không gian sáng tạo cho giới trẻ, startup tại TP HCM",Thong_Tin_Khoa
55,Sinh Viên Khoa Cơ Khí Giới Thiệu Sản Phẩm “Máy Lên Men Tỏi Đen” Tại Ngày Khánh Thành Không Gian Sáng Tạo,Thong_Tin_Khoa
56,Thông báo Hội thi tay nghề Autodesk khu vực miền nam (Lần 1 – 2017),Thong_Tin_Khoa
57,Khoa Cơ Khí Đón tiếp Trường Cao Đẳng Giao Thông Vận Tải 3,Thong_Tin_Khoa
58,Ngân hàng Thế giới tài trợ 45 triệu USD cho Trường Đại học Công nghiệp Thành phố Hồ Chí Minh để tăng cường cơ sở vật chất và trang thiết bị dạy học,Thong_Tin_Khoa
59,Hội thảo “Những Phương Thức Đào tạo Tốt Cần Nhân Rộng Từ Dự Án JICA-IUH”,Thong_Tin_Khoa
60,Hội thảo “Ánh xạ chuẩn đầu ra ngành Công nghệ Kỹ thuật Cơ khí”,Thong_Tin_Khoa
61,Khoa Cơ khí khai giảng khóa đào tạo kỹ năng mềm cho sinh viên các lớp Đại học Chất lượng cao Và Cao đẳng Kosen,Thong_Tin_Khoa
62,Đại hội Đoàn khoa Cơ khí – Nhiệm kỳ 2017-2019,Thong_Tin_Khoa
63,Hội thảo báo cáo giữa kỳ đồ án tốt nghiệp (KOSEN 16) và Triển lãm giới thiệu của các doanh nghiệp Nhật Bản và Việt Nam,Thong_Tin_Khoa
64,Đoàn sinh viên Đại học Công nghiệp TP. Hồ Chí Minh tham quan Công ty Đại Dũng,Thong_Tin_Khoa
65,Báo cáo tập huấn học tập kinh nghiệm Kosen tại Nhật Bản thuộc dự án JICA,Thong_Tin_Khoa
66,Kiểm định chất lượng đào tạo theo chuẩn ABET: Lợi ích và Thách thức,Thong_Tin_Khoa
67,"Chương trình học bổng Thạc Sĩ Grand Challenges 2017 – 2018 học tại Đại Học Bang Arizona (ASU), Mỹ",Thong_Tin_Khoa
68,Đại học Công nghiệp TP.HCM: Sinh viên được vay 500 triệu đồng để khởi nghiệp,Thong_Tin_Khoa
69,Khoa Công nghệ Cơ khí Họp mặt mừng ngày Quốc tế phụ nữ 08/03,Thong_Tin_Khoa
70,Hội nghị Báo cáo môn học Khoa Công nghệ Cơ khí học kỳ 1 năm học 2016 – 2017,Thong_Tin_Khoa
71,Hội thảo Xây dựng Các tiêu chí đánh giá chương trình đào tạo theo bộ tiêu chuẩn giáo dục,Thong_Tin_Khoa
72,Họp mặt truyền thống khoa Công nghệ Cơ khí lần thứ IV năm 2016,Thong_Tin_Khoa
73,Lễ Trao bằng tốt nghiệp cho sinh viên chính quy các khóa tốt nghiệp năm 2016 Khoa Cơ Khí,Thong_Tin_Khoa
74,Báo cáo tập huấn Kosen tại Nhật Bản tháng 10 năm 2016,Thong_Tin_Khoa
75,Sơ tuyển Đề tài thuộc chương trình Hỗ trợ Nghiên cứu Khoa học Thanh niên năm 2016,Thong_Tin_Khoa
76,Khoa Công nghệ Cơ khí tham gia Hội thi ẩm thực kỷ niệm ngày thành lập Hội liên hiệp phụ nữ Việt Nam (20/10/1930-20/10/2016),Thong_Tin_Khoa
77,Khoa Công nghệ Cơ khí đón tiếp GS-TSKH. Bành Tiến Long,Thong_Tin_Khoa
78,Tập huấn xây dựng chuẩn đầu ra theo chuẩn giáo dục nghề nghiệp,Thong_Tin_Khoa
79,Hội thảo xây dựng chương trình đào tạo theo chuẩn giáo dục nghề nghiệp,Thong_Tin_Khoa
80,Thương hiệu đào tạo nguồn nhân lực chất lượng cao,Thong_Tin_Khoa
81,Cơ hội nhận học bổng và làm việc tại tập đoàn Intel,Thong_Tin_Khoa
82,Cơ hội du học tại Đài Loan – National Cheng Kung University,Thong_Tin_Khoa
