STT,Content,Label
45,"THÁI ĐỘ VÀ TÁC PHONG CỦA NGƯỜI CÁN BỘ ĐOÀN LÀ HÌNH ẢNH CỦA TỔ CHỨC. DO ĐÓ, NGƯỜI CÁN BỘ ĐOÀN PHẢI BIẾT TỰ HOÀN THIỆN TÁC PHONG VÀ THÁI ĐỘ CỦA MÌNH",Thong_Tin_Khoa
46,Thông tin Học bổng chính phủ Australia nhập học năm 2025,Thong_Tin_Khoa
47,"Kế hoạch tổ chức Hội nghị Khoa học trẻ lần thứ 6 - năm 2024 với chủ đề: Khoa học công nghệ xanh, kiến tạo cuộc sống xanh",Thong_Tin_Khoa
48,Quyết định v/v công nhận học viên nhập học kỳ thi tuyển sinh đào tạo trình độ thạc sĩ đợt 2 năm 2023,Thong_Tin_Khoa
49,Tuần lễ văn hóa Nhật Bản tại IUH 2023,Thong_Tin_Khoa
50,Chương trình “Học bổng Jabil Việt Nam 2024”,Thong_Tin_Khoa
51,Lễ bế giảng và trao bằng tốt nghiệp năm 2023 - Khoa Công nghệ Động lực,Thong_Tin_Khoa
52,Lễ trao tặng học bổng Toyota 2023 cho sinh viên khoa Động lực có thành tích học tập xuất sắc.,Thong_Tin_Khoa
53,Thông báo thời hạn học tập tại trường của sinh viên,Thong_Tin_Khoa
54,Quy định các biểu mẫu và quy trình thực hiện môn Thực tập doanh nghiệp của hệ Đại học năm học 2023,Thong_Tin_Khoa
55,Thông báo v/v tham dự Lễ bế giảng và phát bằng Tốt nghiệp năm 2023,Thong_Tin_Khoa
56,Hội nghị khoa học quốc tế “Công nghệ năng lượng bền vững” - ICSET 2023 (The Intemational Conference on Sustainable Energy Technologie),Thong_Tin_Khoa
57,Thông báo v/v tổ chức Hội nghị khoa học Quốc tế năm 2023 với chủ đề: “Công nghệ năng lượng bền vững 2023” — ICSET 2023 (The Intemational Conference on Sustainable Energy Technologie).,Thong_Tin_Khoa
58,Thông báo v/v đăng ký đề tài khóa luận tốt nghiệp năm học 2023 - 2024,Thong_Tin_Khoa
59,Kí kết thỏa thuận ghi nhớ hợp tác giữa Khoa Công nghệ Động lực và Câu lạc bộ Năng lượng mới TP.HCM,Thong_Tin_Khoa
60,"Hội thảo ""Trau dồi Nhật ngữ - Thắp sáng tương lai"" dành cho sinh viên",Thong_Tin_Khoa
61,Tuần sinh hoạt công dân - Sinh viên Đại học khóa 19 khoa Công nghệ Động Lực,Thong_Tin_Khoa
62,Kế hoạch tổ chức “Tuần sinh hoạt công dân – Sinh viên” năm học 2023 – 2024 khoa Công nghệ Động Lực,Thong_Tin_Khoa
63,"Thông báo v/v Lễ khai giảng khóa đào tạo trình độ Tiến sĩ (khóa 7A), Thạc sĩ (khóa 13) và trao bằng Thạc sĩ đợt tháng 3 và tháng 6 năm 2023",Thong_Tin_Khoa
64,Hội đồng thẩm định chương trình đào tạo trình độ Đại học chuyên ngành Công nghệ Kỹ thuật Ô tô Điện,Thong_Tin_Khoa
65,Kế hoạch xét công nhận tốt nghiệp đợt tháng 10 năm 2023,Thong_Tin_Khoa
66,Danh sách đề tài Khóa luận tốt nghiệp hệ Đại học năm học 2022 -2023,Thong_Tin_Khoa
67,Thông báo v/v quyết định phân công hội đồng Khóa luận tốt nghiệp hệ Đại học năm học 2022 - 2023,Thong_Tin_Khoa
68,Danh sách sinh viên được công nhận tốt nghiệp đợt tháng 4 năm 2023,Thong_Tin_Khoa
69,Thông báo kế hoạch xét công nhận tốt nghiệp đợt tháng 7 năm 2023,Thong_Tin_Khoa
70,Kết quả thi đấu môn bóng chuyển nam sinh viên (vòng bảng) hội thao cấp trường năm 2023,Thong_Tin_Khoa
71,Thông báo v/v tuyển sinh đào tạo liên thông từ trình độ Cao đẳng lên trình độ Đại học - đợt 1 năm 2023,Thong_Tin_Khoa
72,Thông báo tuyển sinh đào tạo trình độ Tiến sĩ năm 2023 – Đợt 1,Thong_Tin_Khoa
73,Quyết định v/v công nhận học viên nhập học kỳ thi tuyển sinh đào tạo trình độ thạc sĩ đợt 2 năm 2022,Thong_Tin_Khoa
74,Thông báo v/v Bảo vệ đề cương khóa luận tốt nghiệp 2022 - 2023 thuộc bộ môn Khung gầm,Thong_Tin_Khoa
75,"Hội thảo của công ty Netalink ""Kỹ năng viết CV và chinh phục nhà tuyển dụng"" dành cho sinh viên",Thong_Tin_Khoa
76,Thông báo về việc đăng ký tiêm vacxin Covid 19 dành cho sinh viên đang học tại trường hiện đang sinh sống tại TPHCM,Thong_Tin_Khoa
77,Hội thảo “ Kỹ năng viết CV và chinh phục nhà tuyển dụng”,Thong_Tin_Khoa
78,Chương trình cho sinh viên mượn laptop 2021 đợt 2 - Qũy học bổng Dairu - IUH,Thong_Tin_Khoa
79,Hướng dẫn v/v hỗ trợ học phí cho sinh viên có hoàn cảnh khó khăn do ảnh hưởng bởi dịch bệnh COVID-19 năm 2021,Thong_Tin_Khoa
80,Khảo sát ý kiến phản hồi của sinh viên về hoạt động thi trực tuyến.,Thong_Tin_Khoa
81,Danh sách giảng viên hỗ trợ công tác thi trực tuyến học kỳ 2 năm học 2020 - 2021,Thong_Tin_Khoa
82,Hướng dẫn tạo file pdf với Microsoft Len và nộp bài lên LMS,Thong_Tin_Khoa
83,Tài liệu hướng dẫn MS Team cho sinh viên IUH,Thong_Tin_Khoa
84,Sinh viên khoa Động lực tham quan kiến tập nhà máy ô tô Củ Chi – Samco An Lạc thuộc Tổng Công ty Cơ khí Giao thông Vận tải Sài Gòn – TNHH MTV (SAMCO),Thong_Tin_Khoa
85,Thông báo kế hoạch thực tập doanh nghiệp của lớp ĐHOT13,Thong_Tin_Khoa
86,Danh sách sinh viên được công nhận tốt nghiệp đợt xét tháng 10/2020,Thong_Tin_Khoa
87,Thông báo Kế hoạch tổ chức Hội thi Tay nghề Sinh viên năm 2020,Thong_Tin_Khoa
88,Thông báo về việc thi tiếng Anh đầu vào Đợt 2 của sinh viên nhập học Khóa 16 - năm học 2020-2021,Thong_Tin_Khoa
89,ĐĂNG KÝ CUỘC THI TAY NGHỀ SINH VIÊN KHOA CÔNG NGHỆ ĐỘNG LỰC LẦN 2 NĂM 2020,Thong_Tin_Khoa
90,Thông báo về việc đăng ký tham dự Lễ bế giảng tốt nghiệp năm 2020,Thong_Tin_Khoa
91,Sổ tay sinh viên và niêm giám hệ Đại học khóa 16,Thong_Tin_Khoa
92,Thông báo lịch thi xếp lớp TOEIC cho sinh viên Đại học Khóa 16,Thong_Tin_Khoa
93,"Thông báo kế hoạch, lịch học môn GDQP&AN lớp ĐHOT khóa 16 học kỳ 1 năm học 2020-2021",Thong_Tin_Khoa
94,Thông báo lịch khám sức khỏe đầu năm học cho sinh viên lớp ĐHOT16 mới nhập học 2020,Thong_Tin_Khoa
95,Lễ trao tặng xe ô tô Mitshubishi Outlander của công ty Ô tô TNHH Mitshubishi Việt Nam phục vụ đào tạo cho khoa Công nghệ Động lực.,Thong_Tin_Khoa
96,Thông báo về việc đăng ký Khóa luận tốt nghiệp hệ Đại học chính quy năm học 2020-2021 (cập nhật danh sách đồ án tốt nghiệp),Thong_Tin_Khoa
97,Thông báo học bổng Nữ sinh kỹ thuật 2020 (ACWES 2020),Thong_Tin_Khoa
98,Thông báo kế hoạch đi thực tập doanh nghiệp của các lớp CĐOT19,Thong_Tin_Khoa
99,Thông báo lịch học trực tuyến học kỳ 1 năm học 2020 - 2021,Thong_Tin_Khoa
100,Thông báo danh sách sinh viên được tốt nghiệp đợt xét tháng 8/2020,Thong_Tin_Khoa
101,Thông báo nộp đơn xét tốt nghiệp tháng 8/2020,Thong_Tin_Khoa
102,Thông báo kế hoạch nghỉ hè đối với sinh viên năm 2020,Thong_Tin_Khoa
103,Tiến sĩ Đặng Tiến Phúc nhận nhiệm vụ Phó Trưởng khoa Công nghệ Động lực,Thong_Tin_Khoa
104,Quyết định về việc mức thu học phí các hệ đào tạo năm học 2020 - 2021,Thong_Tin_Khoa
105,Thông báo giờ học và giờ thi áp dụng cho học kỳ 1 năm học 2020 - 2021,Thong_Tin_Khoa
106,Ngày hội tuyển dụng việc làm 2020 tại trường ĐH Công nghiệp TPHCM,Thong_Tin_Khoa
107,Hoạt động của khoa Công nghệ Động Lực trở lại bình thường sau ảnh hưởng của đại dịch Covid-19,Thong_Tin_Khoa
108,"Hội Nghị Liên Chi Hội Khoa Công Nghệ Động Lực Lần II, Nhiệm Kỳ 2020-2023",Thong_Tin_Khoa
109,"Kế hoạch tổ chức Ngày hội tuyển dụng, việc làm năm 2020",Thong_Tin_Khoa
110,Tổng hợp thời khóa biểu học online_cập nhật lịch học đợt 3 từ 27_04_2020 (user ID và pass đăng nhập zoom),Thong_Tin_Khoa
111,Danh sách lớp học phần học trực tuyến đợt 2 (Từ ngày 20/4/2020),Thong_Tin_Khoa
112,Hướng dẫn chi tiết tham gia học trực tuyến,Thong_Tin_Khoa
113,Hướng dẫn quy trình học trực tuyến (video),Thong_Tin_Khoa
114,5 cách học online đạt hiệu quả cao,Thong_Tin_Khoa
115,Thông báo danh sách các lớp học phần giảng dạy trực tuyến (từ ngày 06/04/2020),Thong_Tin_Khoa
116,"Thông báo về việc điều chỉnh tiến độ đăng ký học phần đợt 2, HK2 (2019-2020)",Thong_Tin_Khoa
117,Chương trình đào tạo Công nghệ kỹ thuật Ô tô – Khoa Công nghệ Động lực đạt chuẩn quốc tế AUN-QA (ASEAN University Network-Quality Assurance),Thong_Tin_Khoa
118,Thông báo lịch ôn thi tốt nghiệp hệ Cao đẳng nghề đợt thi tháng 12 năm 2019,Thong_Tin_Khoa
119,Diễn biến và kết quả sự kiện Car Care Unitour 2019 tại khoa Công nghệ Động Lực – Đại học Công Nghiệp TPHCM,Thong_Tin_Khoa
120,Tổ chức ngày hội truyền thống khoa Động Lực năm 2019,Thong_Tin_Khoa
121,Chương trình ngày hội chăm sóc xe ô tô FAET 2019  - Car Care UniTour 2019,Thong_Tin_Khoa
122,Công ty Toyota Việt Nam trao tặng học bổng cho 08 sinh viên khoa Động lực trường ĐH Công nghiệp TPHCM có thành tích học tập xuất sắc.,Thong_Tin_Khoa
123,Thông báo về việc tổ chức và đăng ký hội thi tay nghề cấp khoa năm 2019 dành cho sinh viên khoa Động Lực,Thong_Tin_Khoa
124,Lịch bế giảng và phát bằng tốt nghiệp 2019,Thong_Tin_Khoa
125,Thông báo danh sách sinh viên nhận học bổng Toyota 2019,Thong_Tin_Khoa
126,Thông báo về việc đăng ký học phần và đóng học phí học kỳ 2 năm học 2019-2020,Thong_Tin_Khoa
127,Danh sách sinh viên được đề nghị nhận học bổng của công ty SSPACE,Thong_Tin_Khoa
128,Danh sách các đề tài khóa luận tốt nghiệp của các lớp DHOT12 năm 2019,Thong_Tin_Khoa
129,Thông báo xét học bổng Toyota năm 2019,Thong_Tin_Khoa
130,Lịch thi và danh sách thi xếp lớp Tiếng Anh Toeic đầu khóa đợt 1 từ ngày 03/09/2019 đến 08/09/2019,Thong_Tin_Khoa
131,Thông báo v/v thực tập doanh nghiệp của các lớp CĐOT18,Thong_Tin_Khoa
132,Thông báo về việc đăng ký học lại môn Chi tiết máy của lớp ĐHOT9 của HK1 2019_2020,Thong_Tin_Khoa
133,Danh sách sinh viên được xét tốt nghiệp năm 2019,Thong_Tin_Khoa
134,Thông báo V/v đăng ký cho sinh viên không đủ chuẩn tiếng Anh (TOEIC 250 và 300),Thong_Tin_Khoa
135,Sinh hoạt Câu lạc bộ Tiếng Anh của sinh viên khoa Công Nghệ Động Lực,Thong_Tin_Khoa
136,Hội thảo khoa học sinh viên 2019,Thong_Tin_Khoa
137,Thông báo về việc mở lớp học phần học lại của lớp ĐHOT9 và ĐHOT10,Thong_Tin_Khoa
138,Kế hoạch hội thảo sinh viên năm 2019,Thong_Tin_Khoa
139,Chương trình ngày hội tư vấn và thay nhớt miễn phí cùng với công ty AP Saigon Petro,Thong_Tin_Khoa
140,Thông báo danh sách dự kiến sinh viên nhận học bổng học kỳ 2 năm học 2017 - 2018,Thong_Tin_Khoa
